# mesh name: mesh-1
# primitive scorer name: analysis_1_doseDeposit
# iX, iY, iZ, value [Gy]
40,36,16,3.544945981877579e-06
40,36,17,2.327639705018156e-06
40,36,18,3.093121373132015e-06
40,36,19,2.50348015569851e-06
40,36,20,2.653990902231842e-06
40,36,21,1.977192112402527e-06
40,36,22,1.62133631794143e-06
40,36,23,2.324406342593012e-06
40,36,24,2.259609809841985e-06
40,36,25,2.491233470551222e-06
40,36,26,1.619297301794485e-06
40,36,27,1.110448061005759e-06
40,36,28,1.716686347860355e-06
40,36,29,1.237892139297492e-06
40,36,30,2.214678845996375e-06
40,36,31,2.802131653440471e-06
40,36,32,1.918530091779521e-06
40,36,33,2.67899099164398e-06
40,36,34,3.162683189428115e-06
40,36,35,2.323044194997221e-06
40,36,36,1.029320150443516e-06
40,36,37,1.885549141543801e-06
40,36,38,1.268015542620018e-06
40,36,39,4.185585815710718e-07
40,36,40,6.424558839901465e-07
40,36,41,2.755771853880877e-07
40,36,42,2.624122545282563e-07
40,36,43,1.230253640540778e-07
40,36,44,1.278755668106602e-07
40,36,45,5.12865117268652e-07
40,36,46,1.422502437954445e-07
40,36,47,3.218125934548844e-07
40,36,48,4.252903148111763e-07
40,36,49,0
40,37,0,0
40,37,1,0
40,37,2,0
40,37,3,5.560074570241203e-09
40,37,4,0
40,37,5,0
40,37,6,2.389842742419491e-07
40,37,7,1.027445468738374e-07
40,37,8,1.33484576264571e-07
40,37,9,3.389863834097444e-07
40,37,10,4.167857106964237e-07
40,37,11,1.07885681036841e-06
40,37,12,1.459867840997969e-06
40,37,13,1.560986302372456e-06
40,37,14,1.477673827723667e-06
40,37,15,1.656469964030375e-06
40,37,16,1.524563294017495e-06
40,37,17,9.495803794589258e-07
40,37,18,1.999292043430845e-06
40,37,19,3.161023205079872e-06
40,37,20,1.620271913357512e-06
40,37,21,1.828374079634052e-06
40,37,22,1.430194355867383e-06
40,37,23,3.909979230387946e-06
40,37,24,2.974293677003518e-06
40,37,25,1.940345416891562e-06
40,37,26,2.930824883203901e-06
40,37,27,1.359011990505284e-06
40,37,28,1.123946009777123e-06
40,37,29,1.773290716838475e-06
40,37,30,1.800305066115341e-06
40,37,31,1.826609624892931e-06
40,37,32,2.066236351464782e-06
40,37,33,1.281295554114492e-06
40,37,34,1.141034754587812e-06
40,37,35,6.38469043562905e-07
40,37,36,1.672953434361829e-06
40,37,37,3.86781793239591e-07
40,37,38,2.370169260554359e-07
40,37,39,3.415175157672284e-07
40,37,40,3.769402321680606e-07
40,37,41,9.253675305330244e-08
40,37,42,0
40,37,43,0
40,37,44,0
40,37,45,2.468200776738712e-07
40,37,46,0
40,37,47,0
40,37,48,0
40,37,49,0
40,38,0,0
40,38,1,0
40,38,2,0
40,38,3,0
40,38,4,1.659758752810476e-07
40,38,5,0
40,38,6,3.631954198404401e-07
40,38,7,2.4770654437907e-07
40,38,8,1.267134179377484e-07
40,38,9,1.788595741540874e-07
40,38,10,4.445304277307193e-07
40,38,11,3.054435154818619e-07
40,38,12,3.314013710746272e-07
40,38,13,1.764495245204429e-07
40,38,14,1.406178516428883e-06
40,38,15,9.297698045241218e-07
40,38,16,6.317953481559643e-07
40,38,17,5.315664327079082e-07
40,38,18,1.128147980025888e-06
40,38,19,9.169999459731326e-07
40,38,20,1.869101214658605e-06
40,38,21,1.069286615379324e-06
40,38,22,4.686455018093158e-07
40,38,23,1.951175540308435e-06
40,38,24,9.189762598967107e-07
40,38,25,7.678971859828115e-07
40,38,26,1.877492619318312e-06
40,38,27,1.314521088593279e-06
40,38,28,1.91979696557237e-06
40,38,29,7.574404300543362e-07
40,38,30,1.104207504921019e-06
40,38,31,7.784098934168023e-07
40,38,32,1.348924642000043e-06
40,38,33,1.164643528784125e-06
40,38,34,3.462549784796534e-07
40,38,35,6.88589382594747e-07
40,38,36,4.664503381392749e-07
40,38,37,4.570125490250367e-07
40,38,38,1.963817392493938e-07
40,38,39,1.225456750711996e-07
40,38,40,5.450203989723017e-08
40,38,41,1.335763440388261e-07
40,38,42,0
40,38,43,0
40,38,44,0
40,38,45,0
40,38,46,0
40,38,47,0
40,38,48,0
40,38,49,0
40,39,0,0
40,39,1,0
40,39,2,0
40,39,3,0
40,39,4,1.500734299025702e-07
40,39,5,0
40,39,6,0
40,39,7,2.224733019844554e-08
40,39,8,0
40,39,9,0
40,39,10,3.851570481991212e-07
40,39,11,2.683576514148502e-07
40,39,12,1.370663846692079e-07
40,39,13,3.03001934699692e-07
40,39,14,1.321408196103584e-06
40,39,15,4.627414708126661e-07
40,39,16,8.218553568884658e-07
40,39,17,8.255299213821047e-07
40,39,18,6.463105530888999e-07
40,39,19,6.444576581309729e-07
40,39,20,3.113442569883106e-07
40,39,21,6.220426659724673e-07
40,39,22,4.563574599830014e-07
40,39,23,7.577601327883236e-07
40,39,24,7.691140538383095e-07
40,39,25,4.940202380489946e-07
40,39,26,8.960233918280474e-07
40,39,27,3.997103351392215e-07
40,39,28,4.774107561270291e-07
40,39,29,3.845559384515471e-07
40,39,30,6.225391182216497e-07
40,39,31,4.894263879997184e-07
40,39,32,4.972424016749716e-07
40,39,33,8.756599055674627e-07
40,39,34,8.497204700711107e-07
40,39,35,3.33238164487847e-07
40,39,36,2.040687074855694e-07
40,39,37,8.232983215904748e-07
40,39,38,2.327658628115651e-07
40,39,39,2.18792682149132e-07
40,39,40,0
40,39,41,3.130640578952594e-07
40,39,42,5.390808066996585e-08
40,39,43,1.372485208912741e-07
40,39,44,0
40,39,45,0
40,39,46,0
40,39,47,0
40,39,48,0
40,39,49,0
40,40,0,7.731354845428794e-08
40,40,1,1.657934674126261e-08
40,40,2,0
40,40,3,5.85369660098154e-08
40,40,4,9.828535359365269e-07
40,40,5,0
40,40,6,0
40,40,7,3.972294261193225e-08
40,40,8,0
40,40,9,0
40,40,10,1.376109671808501e-07
40,40,11,1.252000479205472e-07
40,40,12,0
40,40,13,3.058779946701977e-07
40,40,14,2.442280309612647e-07
40,40,15,7.528662343976808e-07
40,40,16,5.941571024974419e-07
40,40,17,3.595627507760003e-07
40,40,18,3.181313981875452e-07
40,40,19,8.090498554572446e-07
40,40,20,5.247830550243773e-07
40,40,21,2.444572330160763e-07
40,40,22,6.522341580972163e-07
40,40,23,0
40,40,24,0
40,40,25,3.338487271023592e-07
40,40,26,3.625877479910888e-07
40,40,27,2.66541405756655e-09
40,40,28,5.072378729233068e-07
40,40,29,8.690548116710787e-08
40,40,30,4.909905572779893e-07
40,40,31,6.982367496545207e-07
40,40,32,9.497315755836646e-07
40,40,33,3.523683914621208e-07
40,40,34,0
40,40,35,2.015459994267138e-08
40,40,36,0
40,40,37,4.154343864145451e-07
40,40,38,2.077660326935004e-07
40,40,39,1.189181132905953e-07
40,40,40,1.059788457542248e-07
40,40,41,1.257188358119104e-07
40,40,42,1.856918511082192e-07
40,40,43,1.678668133259258e-07
40,40,44,1.334970361279429e-07
40,40,45,3.502520427284951e-08
40,40,46,1.150600580187446e-07
40,40,47,1.415337114631833e-07
40,40,48,0
40,40,49,0
40,41,0,8.069759121055611e-08
40,41,1,0
40,41,2,0
40,41,3,0
40,41,4,2.045545079852504e-07
40,41,5,0
40,41,6,0
40,41,7,0
40,41,8,0
40,41,9,0
40,41,10,2.355359823703728e-07
40,41,11,1.191677249729669e-08
40,41,12,6.568599936928191e-14
40,41,13,3.081800271004623e-07
40,41,14,0
40,41,15,9.49451329785558e-07
40,41,16,3.895110877414935e-08
40,41,17,3.802605153831515e-07
40,41,18,2.180882271613699e-07
40,41,19,4.621797814982157e-07
40,41,20,1.495680834177572e-07
40,41,21,0
40,41,22,3.567094899623099e-07
40,41,23,9.5634638816853e-08
40,41,24,0
40,41,25,6.483834359360195e-07
40,41,26,1.668118139035634e-07
40,41,27,1.627016422013064e-07
40,41,28,2.359123217598184e-07
40,41,29,9.16667179689468e-07
40,41,30,2.613862529913423e-07
40,41,31,8.803306351060538e-08
40,41,32,4.125561395979874e-07
40,41,33,2.080873017547388e-07
40,41,34,2.139559557304135e-07
40,41,35,1.529576986866166e-07
40,41,36,3.343889042616273e-08
40,41,37,0
40,41,38,4.723253788405274e-07
40,41,39,1.54608591876276e-07
40,41,40,1.942729564809838e-07
40,41,41,1.313614771644015e-07
40,41,42,9.272661607913829e-08
40,41,43,0
40,41,44,0
40,41,45,9.192672252102608e-08
40,41,46,0
40,41,47,0
40,41,48,0
40,41,49,0
40,42,0,0
40,42,1,0
40,42,2,2.550081616207762e-07
40,42,3,1.551021499827135e-07
40,42,4,3.451544104895194e-07
40,42,5,0
40,42,6,0
40,42,7,0
40,42,8,0
40,42,9,0
40,42,10,2.393375939520844e-07
40,42,11,0
40,42,12,0
40,42,13,0
40,42,14,7.006547806865431e-08
40,42,15,3.217248020602622e-07
40,42,16,1.377796899485264e-07
40,42,17,4.369060927366852e-07
40,42,18,8.494512460813945e-08
40,42,19,2.42847142543734e-07
40,42,20,4.308203308544081e-07
40,42,21,7.265279767217351e-07
40,42,22,0
40,42,23,0
40,42,24,1.645113570108957e-07
40,42,25,4.732450393662964e-08
40,42,26,5.102020746565092e-08
40,42,27,1.722774976092142e-07
40,42,28,1.143557549797044e-07
40,42,29,1.857002658097816e-07
40,42,30,1.758840167960146e-07
40,42,31,2.993379514236401e-07
40,42,32,2.157291700029934e-07
40,42,33,0
40,42,34,1.258655639260776e-08
40,42,35,1.952990166559866e-08
40,42,36,1.97306194562389e-08
40,42,37,1.299955214400827e-07
40,42,38,4.225397643453141e-07
40,42,39,6.85397141846278e-08
40,42,40,5.534801207083013e-08
40,42,41,1.612092755063989e-07
40,42,42,1.881744056540227e-07
40,42,43,0
40,42,44,0
40,42,45,0
40,42,46,0
40,42,47,0
40,42,48,0
40,42,49,0
40,43,0,0
40,43,1,0
40,43,2,0
40,43,3,3.060948321661469e-07
40,43,4,0
40,43,5,0
40,43,6,0
40,43,7,0
40,43,8,0
40,43,9,0
40,43,10,2.427196578661313e-08
40,43,11,0
40,43,12,0
40,43,13,0
40,43,14,1.867178879700646e-07
40,43,15,4.984591174857821e-08
40,43,16,5.198856487226188e-07
40,43,17,1.164264518483711e-07
40,43,18,2.155983854788399e-07
40,43,19,4.335335614736936e-07
40,43,20,3.195428952918997e-07
40,43,21,4.159438735935962e-08
40,43,22,1.802284047270191e-07
40,43,23,0
40,43,24,2.856065038409818e-07
40,43,25,1.916986045415415e-08
40,43,26,1.290055054542032e-07
40,43,27,0
40,43,28,5.239548217784843e-08
40,43,29,2.243238842234891e-07
40,43,30,8.999444027783954e-08
40,43,31,0
40,43,32,5.729299219946264e-07
40,43,33,0
40,43,34,1.391720493127828e-07
40,43,35,1.4188966369832e-07
40,43,36,0
40,43,37,8.703569632269528e-08
40,43,38,0
40,43,39,2.224306200830812e-08
40,43,40,2.386392279669212e-07
40,43,41,1.160168475612705e-07
40,43,42,0
40,43,43,0
40,43,44,0
40,43,45,0
40,43,46,0
40,43,47,0
40,43,48,0
40,43,49,0
40,44,0,0
40,44,1,0
40,44,2,0
40,44,3,0
40,44,4,1.54991364410352e-07
40,44,5,0
40,44,6,0
40,44,7,0
40,44,8,0
40,44,9,0
40,44,10,0
40,44,11,0
40,44,12,0
40,44,13,0
40,44,14,0
40,44,15,0
40,44,16,0
40,44,17,1.280121790028054e-07
40,44,18,8.714755174028936e-08
40,44,19,1.987778135962957e-07
40,44,20,1.582173411920067e-07
40,44,21,0
40,44,22,0
40,44,23,3.668167753930362e-07
40,44,24,2.173188426527641e-07
40,44,25,0
40,44,26,9.448737081762037e-08
40,44,27,0
40,44,28,7.804988618094434e-08
40,44,29,2.155902106384657e-07
40,44,30,1.761040518490439e-07
40,44,31,1.206552584983775e-07
40,44,32,1.092684014222569e-07
40,44,33,4.540265050708409e-08
40,44,34,1.439683701422343e-07
40,44,35,0
40,44,36,0
40,44,37,0
40,44,38,0
40,44,39,0
40,44,40,0
40,44,41,2.013082080121785e-07
40,44,42,0
40,44,43,0
40,44,44,0
40,44,45,0
40,44,46,4.641823132535122e-07
40,44,47,0
40,44,48,0
40,44,49,0
40,45,0,0
40,45,1,0
40,45,2,0
40,45,3,0
40,45,4,2.600809549889582e-08
40,45,5,0
40,45,6,0
40,45,7,4.33965327851577e-07
40,45,8,0
40,45,9,1.373092584336379e-07
40,45,10,0
40,45,11,0
40,45,12,0
40,45,13,0
40,45,14,0
40,45,15,0
40,45,16,0
40,45,17,1.252322542285567e-07
40,45,18,2.707809548487302e-07
40,45,19,1.935657772640706e-08
40,45,20,4.669354156932519e-08
40,45,21,0
40,45,22,2.631969064932697e-07
40,45,23,0
40,45,24,0
40,45,25,0
40,45,26,0
40,45,27,4.198176950254141e-07
40,45,28,1.318247752928385e-07
40,45,29,7.779906815710525e-09
40,45,30,0
40,45,31,0
40,45,32,0
40,45,33,0
40,45,34,0
40,45,35,0
40,45,36,1.714755329398552e-07
40,45,37,0
40,45,38,0
40,45,39,0
40,45,40,0
40,45,41,3.120992482452094e-08
40,45,42,0
40,45,43,0
40,45,44,0
40,45,45,0
40,45,46,1.993619939420116e-07
40,45,47,0
40,45,48,0
40,45,49,0
40,46,0,0
40,46,1,0
40,46,2,0
40,46,3,2.680719383957992e-08
40,46,4,6.951374424549434e-08
40,46,5,2.179158764475698e-08
40,46,6,7.419042141863914e-08
40,46,7,9.446555180784533e-08
40,46,8,2.108150118036751e-07
40,46,9,4.289127077949068e-08
40,46,10,0
40,46,11,0
40,46,12,0
40,46,13,0
40,46,14,1.409472098314545e-08
40,46,15,0
40,46,16,4.762724748255588e-09
40,46,17,2.357913978676862e-07
40,46,18,0
40,46,19,0
40,46,20,0
40,46,21,1.742488026388355e-07
40,46,22,0
40,46,23,2.013750560653613e-07
40,46,24,0
40,46,25,1.44730511865231e-07
40,46,26,6.819792984746175e-08
40,46,27,2.090508249681028e-07
40,46,28,0
40,46,29,3.802464619140893e-07
40,46,30,0
40,46,31,0
40,46,32,0
40,46,33,0
40,46,34,0
40,46,35,0
40,46,36,1.204083259647736e-08
40,46,37,0
40,46,38,0
40,46,39,0
40,46,40,0
40,46,41,0
40,46,42,0
40,46,43,0
40,46,44,2.069748734858043e-08
40,46,45,2.552369895048722e-07
40,46,46,3.474583020463865e-07
40,46,47,0
40,46,48,0
40,46,49,0
40,47,0,0
40,47,1,0
40,47,2,0
40,47,3,0
40,47,4,0
40,47,5,0
40,47,6,0
40,47,7,0
40,47,8,2.034088580333267e-07
40,47,9,0
40,47,10,0
40,47,11,0
40,47,12,0
40,47,13,0
40,47,14,0
40,47,15,2.779462849360611e-07
40,47,16,0
40,47,17,1.330370576733777e-07
40,47,18,2.189527886841053e-09
40,47,19,0
40,47,20,0
40,47,21,0
40,47,22,1.815162826810008e-07
40,47,23,0
40,47,24,2.129653310063706e-09
40,47,25,7.260888466613865e-08
40,47,26,0
40,47,27,0
40,47,28,5.110727840642486e-09
40,47,29,8.997101955006747e-08
40,47,30,1.252817740260295e-07
40,47,31,0
40,47,32,0
40,47,33,1.722777296630984e-07
40,47,34,1.134955683060762e-08
40,47,35,0
40,47,36,2.164514416327514e-07
40,47,37,3.193733240069943e-09
40,47,38,0
40,47,39,0
40,47,40,0
40,47,41,0
40,47,42,2.236787794530443e-07
40,47,43,0
40,47,44,0
40,47,45,3.755647272695643e-08
40,47,46,1.714357707304158e-07
40,47,47,0
40,47,48,0
40,47,49,0
40,48,0,0
40,48,1,0
40,48,2,0
40,48,3,0
40,48,4,0
40,48,5,0
40,48,6,0
40,48,7,2.294004250514984e-08
40,48,8,2.211955097738386e-07
40,48,9,0
40,48,10,0
40,48,11,0
40,48,12,0
40,48,13,0
40,48,14,3.476475310095819e-07
40,48,15,2.602526869638707e-08
40,48,16,0
40,48,17,6.358478480662805e-08
40,48,18,7.947069639443993e-08
40,48,19,0
40,48,20,0
40,48,21,0
40,48,22,1.587191358828633e-07
40,48,23,0
40,48,24,3.139069963533019e-07
40,48,25,1.161056489817027e-07
40,48,26,1.742609974820339e-07
40,48,27,0
40,48,28,2.295804408726297e-08
40,48,29,1.953768249248193e-07
40,48,30,1.065091785864874e-07
40,48,31,0
40,48,32,0
40,48,33,1.139693535120108e-07
40,48,34,8.847015040491248e-08
40,48,35,0
40,48,36,0
40,48,37,1.362435409153898e-07
40,48,38,0
40,48,39,0
40,48,40,2.322912199120466e-07
40,48,41,2.151065432319885e-08
40,48,42,1.762258037005678e-07
40,48,43,0
40,48,44,0
40,48,45,0
40,48,46,5.282622525481246e-09
40,48,47,1.745104517459704e-07
40,48,48,0
40,48,49,2.922072957181278e-11
40,49,0,0
40,49,1,0
40,49,2,0
40,49,3,0
40,49,4,0
40,49,5,0
40,49,6,0
40,49,7,3.007152855522945e-05
40,49,8,2.228133487564127e-08
40,49,9,0
40,49,10,0
40,49,11,0
40,49,12,0
40,49,13,0
40,49,14,5.616154562948398e-08
40,49,15,3.606777041034144e-07
40,49,16,0
40,49,17,0
40,49,18,0
40,49,19,0
40,49,20,0
40,49,21,0
40,49,22,9.717250236860084e-07
40,49,23,0
40,49,24,0
40,49,25,0
40,49,26,0
40,49,27,0
40,49,28,2.353807617837946e-07
40,49,29,4.482021456658479e-08
40,49,30,5.791191306111115e-09
40,49,31,0
40,49,32,0
40,49,33,2.86954654026774e-05
40,49,34,1.397180853307586e-07
40,49,35,0
40,49,36,0
40,49,37,0
40,49,38,0
40,49,39,0
40,49,40,0
40,49,41,0
40,49,42,6.697352577479986e-08
40,49,43,1.165160405888065e-10
40,49,44,6.124563805254277e-07
40,49,45,0
40,49,46,0
40,49,47,1.620164964878549e-06
40,49,48,0
40,49,49,0
41,0,0,0
41,0,1,0
41,0,2,0
41,0,3,0
41,0,4,0
41,0,5,0
41,0,6,0
41,0,7,0
41,0,8,0
41,0,9,0
41,0,10,8.066263257905924e-08
41,0,11,0
41,0,12,0
41,0,13,0
41,0,14,4.642629435085222e-08
41,0,15,1.840831923473481e-07
41,0,16,1.459259667204851e-07
41,0,17,0
41,0,18,0
41,0,19,0
41,0,20,3.603876513279452e-05
41,0,21,0
41,0,22,0
41,0,23,0
41,0,24,0
41,0,25,0
41,0,26,0
41,0,27,0
41,0,28,0
41,0,29,0
41,0,30,0
41,0,31,0
41,0,32,3.163786400214467e-07
41,0,33,0
41,0,34,4.124397704361734e-05
41,0,35,0
41,0,36,0
41,0,37,0
41,0,38,0
41,0,39,0
41,0,40,0
41,0,41,0
41,0,42,2.725253862855079e-09
41,0,43,3.151236708594207e-05
41,0,44,0
41,0,45,0
41,0,46,2.161698631949584e-07
41,0,47,0
41,0,48,2.625438533359047e-06
41,0,49,0
41,1,0,0
41,1,1,0
41,1,2,0
41,1,3,0
41,1,4,0
41,1,5,0
41,1,6,0
41,1,7,0
41,1,8,0
41,1,9,0
41,1,10,7.015288897498607e-08
41,1,11,0
41,1,12,0
41,1,13,0
41,1,14,5.797530865674568e-10
41,1,15,0
41,1,16,2.640174359635294e-07
41,1,17,0
41,1,18,0
41,1,19,0
41,1,20,1.646195403837924e-07
41,1,21,0
41,1,22,0
41,1,23,0
41,1,24,0
41,1,25,0
41,1,26,0
41,1,27,0
41,1,28,0
41,1,29,0
41,1,30,6.662176258664477e-08
41,1,31,0
41,1,32,1.393430901030394e-07
41,1,33,0
41,1,34,0
41,1,35,1.389391857692278e-08
41,1,36,0
41,1,37,0
41,1,38,0
41,1,39,0
41,1,40,8.712187970521986e-08
41,1,41,8.306394616532436e-08
41,1,42,1.156046079485696e-07
41,1,43,2.306797421068562e-07
41,1,44,0
41,1,45,0
41,1,46,0
41,1,47,0
41,1,48,1.590928633613208e-06
41,1,49,0
41,2,0,0
41,2,1,0
41,2,2,4.191450383386433e-07
41,2,3,5.160053984356042e-22
41,2,4,0
41,2,5,0
41,2,6,0
41,2,7,0
41,2,8,0
41,2,9,0
41,2,10,2.63952806692146e-07
41,2,11,2.700405924795009e-09
41,2,12,0
41,2,13,0
41,2,14,0
41,2,15,1.746428502619285e-07
41,2,16,1.486708905984497e-07
41,2,17,1.361143437704942e-07
41,2,18,0
41,2,19,1.363644168923828e-07
41,2,20,0
41,2,21,0
41,2,22,0
41,2,23,4.027098285131701e-07
41,2,24,0
41,2,25,0
41,2,26,0
41,2,27,0
41,2,28,1.058261350662972e-07
41,2,29,1.460570741009724e-07
41,2,30,4.556597709582673e-08
41,2,31,0
41,2,32,0
41,2,33,0
41,2,34,0
41,2,35,0
41,2,36,0
41,2,37,0
41,2,38,0
41,2,39,0
41,2,40,0
41,2,41,6.16166741357066e-08
41,2,42,5.548112437935923e-08
41,2,43,1.988553176142558e-08
41,2,44,0
41,2,45,0
41,2,46,0
41,2,47,0
41,2,48,0
41,2,49,0
41,3,0,0
41,3,1,0
41,3,2,0
41,3,3,0
41,3,4,0
41,3,5,0
41,3,6,0
41,3,7,2.753857499955546e-07
41,3,8,0
41,3,9,0
41,3,10,2.067100131484069e-08
41,3,11,7.721441189052509e-08
41,3,12,0
41,3,13,0
41,3,14,0
41,3,15,0
41,3,16,5.088915662029828e-08
41,3,17,6.262513296043189e-09
41,3,18,3.437102006225675e-08
41,3,19,2.656109273206502e-08
41,3,20,0
41,3,21,0
41,3,22,0
41,3,23,0
41,3,24,0
41,3,25,0
41,3,26,0
41,3,27,4.7019924048724e-08
41,3,28,4.382345696301263e-09
41,3,29,0
41,3,30,2.27378526179563e-07
41,3,31,0
41,3,32,0
41,3,33,0
41,3,34,0
41,3,35,0
41,3,36,0
41,3,37,0
41,3,38,0
41,3,39,0
41,3,40,0
41,3,41,1.765973716891933e-07
41,3,42,0
41,3,43,0
41,3,44,0
41,3,45,0
41,3,46,0
41,3,47,0
41,3,48,0
41,3,49,0
41,4,0,0
41,4,1,0
41,4,2,0
41,4,3,0
41,4,4,0
41,4,5,1.519821507408306e-07
41,4,6,0
41,4,7,0
41,4,8,2.925887005674747e-07
41,4,9,5.428916422005607e-07
41,4,10,1.815337739161514e-07
41,4,11,2.193933426041101e-07
41,4,12,1.059785453029399e-07
41,4,13,2.40409834541358e-07
41,4,14,2.024880014446213e-07
41,4,15,0
41,4,16,1.541772590500969e-07
41,4,17,2.599771019385141e-07
41,4,18,1.272901684370946e-07
41,4,19,0
41,4,20,0
41,4,21,0
41,4,22,0
41,4,23,4.467775475583387e-09
41,4,24,1.221414255526798e-07
41,4,25,0
41,4,26,1.878564761168504e-07
41,4,27,3.948616390247094e-07
41,4,28,3.752487919744566e-07
41,4,29,0
41,4,30,2.157909186607138e-07
41,4,31,0
41,4,32,0
41,4,33,1.472093717329417e-07
41,4,34,1.711976602909839e-08
41,4,35,0
41,4,36,0
41,4,37,0
41,4,38,0
41,4,39,0
41,4,40,0
41,4,41,0
41,4,42,0
41,4,43,0
41,4,44,0
41,4,45,0
41,4,46,0
41,4,47,0
41,4,48,0
41,4,49,0
41,5,0,0
41,5,1,0
41,5,2,0
41,5,3,0
41,5,4,0
41,5,5,1.259819927045048e-09
41,5,6,0
41,5,7,0
41,5,8,0
41,5,9,9.629891429823657e-09
41,5,10,0
41,5,11,0
41,5,12,0
41,5,13,0
41,5,14,2.199061042858575e-07
41,5,15,1.028513203962134e-07
41,5,16,3.760723148040894e-08
41,5,17,1.646093624397696e-07
41,5,18,8.684080930864155e-08
41,5,19,1.214364022456449e-07
41,5,20,0
41,5,21,0
41,5,22,0
41,5,23,0
41,5,24,0
41,5,25,0
41,5,26,2.200169867681589e-07
41,5,27,2.250669739676952e-07
41,5,28,3.386415402177353e-07
41,5,29,0
41,5,30,3.390077670956339e-08
41,5,31,0
41,5,32,3.60324665890763e-07
41,5,33,1.092618240985559e-07
41,5,34,0
41,5,35,0
41,5,36,0
41,5,37,0
41,5,38,0
41,5,39,0
41,5,40,0
41,5,41,0
41,5,42,0
41,5,43,0
41,5,44,0
41,5,45,0
41,5,46,0
41,5,47,0
41,5,48,0
41,5,49,0
41,6,0,0
41,6,1,5.737318880247316e-08
41,6,2,0
41,6,3,0
41,6,4,4.136048828687373e-08
41,6,5,0
41,6,6,0
41,6,7,0
41,6,8,0
41,6,9,8.794274224854638e-12
41,6,10,0
41,6,11,0
41,6,12,0
41,6,13,2.129180968770978e-07
41,6,14,3.437231639258721e-08
41,6,15,1.308968026137034e-07
41,6,16,1.255210717435927e-07
41,6,17,0
41,6,18,2.88574749734931e-07
41,6,19,1.732276033758068e-07
41,6,20,1.517473006047615e-07
41,6,21,1.266656985502111e-07
41,6,22,0
41,6,23,0
41,6,24,0
41,6,25,0
41,6,26,2.275712477186779e-07
41,6,27,2.238980721070585e-07
41,6,28,2.504251919669418e-07
41,6,29,2.488054725469226e-08
41,6,30,1.703628285021051e-07
41,6,31,0
41,6,32,0
41,6,33,2.069581615166035e-07
41,6,34,0
41,6,35,0
41,6,36,0
41,6,37,0
41,6,38,0
41,6,39,0
41,6,40,0
41,6,41,0
41,6,42,0
41,6,43,0
41,6,44,0
41,6,45,0
41,6,46,0
41,6,47,0
41,6,48,0
41,6,49,0
41,7,0,0
41,7,1,9.573090313267375e-08
41,7,2,0
41,7,3,6.274329410673976e-08
41,7,4,4.149328133705835e-08
41,7,5,2.738392812836962e-07
41,7,6,0
41,7,7,0
41,7,8,1.417423426656203e-08
41,7,9,1.715241493140426e-07
41,7,10,0
41,7,11,0
41,7,12,1.336408200861293e-07
41,7,13,0
41,7,14,3.128293687096189e-07
41,7,15,3.253811928228008e-07
41,7,16,3.202956709136015e-06
41,7,17,1.375704629771848e-08
41,7,18,3.401847246326355e-08
41,7,19,3.339238411273546e-07
41,7,20,7.381151360807853e-08
41,7,21,0
41,7,22,0
41,7,23,0
41,7,24,0
41,7,25,6.502695403427509e-08
41,7,26,1.554604662927548e-07
41,7,27,2.953436449409077e-07
41,7,28,0
41,7,29,0
41,7,30,0
41,7,31,0
41,7,32,1.955618625753936e-07
41,7,33,5.961419788845746e-08
41,7,34,1.567911180662007e-07
41,7,35,5.254156401075649e-07
41,7,36,0
41,7,37,0
41,7,38,0
41,7,39,0
41,7,40,0
41,7,41,0
41,7,42,0
41,7,43,0
41,7,44,0
41,7,45,0
41,7,46,0
41,7,47,0
41,7,48,0
41,7,49,3.016845658109485e-05
41,8,0,0
41,8,1,0
41,8,2,0
41,8,3,0
41,8,4,0
41,8,5,0
41,8,6,0
41,8,7,0
41,8,8,0
41,8,9,0
41,8,10,1.963717775218708e-07
41,8,11,3.211003308574732e-08
41,8,12,4.310207830309272e-08
41,8,13,4.861488484931999e-08
41,8,14,1.843434598098096e-07
41,8,15,3.851745334372871e-07
41,8,16,2.24479647048156e-05
41,8,17,2.552881323887248e-05
41,8,18,2.397332428518763e-07
41,8,19,6.622510644889486e-07
41,8,20,4.757533432124377e-07
41,8,21,5.145220990831336e-08
41,8,22,0
41,8,23,7.778154957577208e-08
41,8,24,3.733647176066883e-07
41,8,25,3.217848423432654e-08
41,8,26,0
41,8,27,5.177586145239647e-08
41,8,28,7.430035412339193e-07
41,8,29,0
41,8,30,0
41,8,31,0
41,8,32,5.083408573975209e-07
41,8,33,2.418838094894927e-08
41,8,34,0
41,8,35,2.313832485718256e-07
41,8,36,3.297560249819923e-07
41,8,37,0
41,8,38,0
41,8,39,0
41,8,40,0
41,8,41,0
41,8,42,0
41,8,43,0
41,8,44,0
41,8,45,0
41,8,46,0
41,8,47,0
41,8,48,0
41,8,49,0
41,9,0,0
41,9,1,0
41,9,2,0
41,9,3,0
41,9,4,0
41,9,5,0
41,9,6,0
41,9,7,0
41,9,8,7.971756315597012e-08
41,9,9,6.554150108065603e-08
41,9,10,2.61546280606198e-07
41,9,11,4.907644060655285e-07
41,9,12,4.61431378809262e-08
41,9,13,1.264660004782083e-07
41,9,14,2.630690382490338e-07
41,9,15,3.222660769899877e-07
41,9,16,2.040273117234618e-07
41,9,17,2.43665926800869e-05
41,9,18,4.161000243963692e-07
